review_id,brand,author,year,era,season,chain_len,n_distinct,entropy_bits,share__Outlining,share__Introducing,share__Highlighting,share__Evaluating
5703,Araks,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,15,3,1.1589,0.6667,0.0667,0.2667,0.0
5704,Rachel Comey,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,30,4,1.4256,0.6667,0.1333,0.0667,0.1333
5705,Jason Wu,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,22,4,1.1191,0.7727,0.0909,0.0909,0.0455
5706,Kate Spade New York,Lauren Sherman Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,14,3,0.7345,0.8571,0.0714,0.0,0.0714
5707,Vera Wang,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,29,4,1.4416,0.6552,0.1034,0.1724,0.069
5708,Erin Fetherston,Brittany Adams Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,13,4,1.6692,0.5385,0.0769,0.2308,0.1538
5709,Antonio Berardi,Jo-Ann Furniss Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,28,3,0.9592,0.75,0.2143,0.0,0.0357
5710,Orla Kiely,Maya Singer Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,12,3,1.0409,0.75,0.1667,0.0833,0.0
5711,Azzaro,Alex Veblen Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,15,3,0.9056,0.8,0.0667,0.1333,0.0
5712,Tommy Hilfiger,Brittany Adams Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,22,3,0.9939,0.7727,0.1364,0.0909,0.0
5713,Tom Ford,Tim Blanks Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,20,3,1.1412,0.65,0.3,0.05,0.0
5714,Louis Vuitton,Nicole Phelps Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,32,4,1.5945,0.5938,0.1875,0.125,0.0938
5715,Fashion East,Jo-Ann Furniss Daria Shapovalova Daria Shapovalova Yaz Bukey Laure Heriard Dubreuil Honey Dijon Micah Schifman Mira Mikati Mimi Xu Anne Christine Persson Olympia Le-Tan Christian Remr_d Tima Ouzden Kate Foley Jess Blanch Hong Sukwoo Paola de Orleans e Bragana Kazumi Asamura Hayashi Max Levy Hamish Anderson Linlee Allen Mimi Xu Daria Shapovalova Olympia Le-Tan Theophilus London Libby Callaway Daria Shapovalova Sven Schumann Deena Aljuhani Abdulaziz Coco Brandolini Paula Bezerra de Mello Eva Michon Theophilus London Libby Callaway Michel Gaubert Honey Dijon Patricia Fainziliber Patrick Grant Olivia Kim Demet Muftuoglu Eseli Daria Shapovalova Anna Laub Maki Osakwe Raan &amp; Shea Parton Yaz Bukey Themba Mngomezulu Delfina Delettrez Fendi Wooyoungmi Yodit Eklund Vika Gazinskaya POSSO Deena Aljuhani Abdulaziz Kylie Minogue Michel Gaubert Federico Tan Honey Dijon Marcelo Burlon Ruzwana Bashir Max Levy Umit Benan POSSO Mary Scherpe Tamu McPherson Saloni Lodha Patrick Grant Brady Cunningham &amp; Jason Schwartzman Yodit Eklund Nicole Richie Christian Remr_d Umit Benan Deena Aljuhani Abdulaziz Brady Cunningham &amp; Jason Schwartzman Daria Shapovalova Marcelo Burlon Laure Heriard Dubreuil Rinko Kikuchi Matthew Williams &amp; Jennifer Murray Patrick Grant David Waddington Maki Osakwe Kimberly &amp; Tyson Chandler Demet Muftuoglu Eseli Nacho Alegre Umit Benan Mira Mikati POSSO Mary Scherpe Jorge Grimberg Olympia Le-Tan Caroline de Maigret Deena Aljuhani Abdulaziz Coco Brandolini Sven Schumann Paola de Orleans e Bragana Olivia Kim Kylie Minogue Nacho Alegre Yodit Eklund Mira Mikati Laure Heriard Dubreuil Vika Gazinskaya Naomi Itkes David Waddington Nicole Richie Gavin Brown Vika Gazinskaya Demet Muftuoglu Eseli Mira Mikati David Waddington Kylie Minogue Daria Shapovalova Mira Mikati,2013,2013,Spring,51,3,1.0406,0.7059,0.2549,0.0,0.0392
