review_id,brand,author,year,era,season,chain_len,n_distinct,entropy_bits,share__Being & Presentation,share__Generic Action,share__Cognition,share__Initiation,share__Perception,share__Continuation & Development,share__Construction & Composition,share__Placement,share__Naming & Noting,share__Tailoring,share__Garment & Styling,share__Direction & Showcase,share__Traversal Motion,share__Competition,share__Desire & Affinity,share__Design & Ornamentation,share__Spatial Placement,share__Evocation,share__Visual Effect,share__Transformation,share__Combination,share__Rejection & Departure,share__Reinterpretation,share__Sonic Metaphors,share__Ornamentation,share__Fluid Motion,share__Allusion,share__Runway Motion,share__Resistance,share__Refinement
3823,Chris Benz,Matthew Schneier,2011,2010,Fall,18,12,3.3502,0.2222,0.1667,0.0556,0.1111,0.0,0.0,0.0556,0.0,0.0556,0.0,0.0,0.0,0.0556,0.0556,0.0,0.0,0.0,0.0556,0.0,0.0556,0.0,0.0,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0
3824,3.1 Phillip Lim,Meenal Mistry,2011,2010,Fall,25,6,1.985,0.52,0.2,0.12,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,Paul & Joe,Meenal Mistry,2011,2010,Fall,15,7,2.1736,0.5333,0.0667,0.0667,0.0667,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,Y-3,Matthew Schneier,2011,2010,Fall,23,10,3.001,0.2609,0.1739,0.087,0.0435,0.1304,0.0,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0
3827,Kelly Wearstler,Nicole Phelps,2011,2010,Fall,21,6,2.0312,0.4762,0.2381,0.0476,0.1429,0.0,0.0,0.0476,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3828,Costume National,Meenal Mistry,2011,2010,Fall,22,11,3.0449,0.2727,0.2273,0.0455,0.0909,0.0,0.0909,0.0455,0.0455,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0
3829,Philosophy,Meenal Mistry,2011,2010,Fall,18,7,2.5158,0.3333,0.1667,0.1667,0.1667,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,Bottega Veneta,Nicole Phelps,2011,2010,Fall,23,9,2.7516,0.3478,0.087,0.1304,0.087,0.1739,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0
3831,Altuzarra,Nicole Phelps,2011,2010,Fall,20,8,2.7087,0.3,0.2,0.1,0.15,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
3832,G-Star,Alison Baenen,2011,2010,Fall,17,9,2.7778,0.3529,0.1765,0.0588,0.0,0.0588,0.0588,0.0,0.0,0.0,0.1176,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3833,Gary Graham,Alison Baenen,2011,2010,Fall,14,7,2.4956,0.3571,0.2143,0.0714,0.0,0.1429,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,Barbara Tfank,Alison Baenen,2011,2010,Fall,14,7,2.4956,0.3571,0.0,0.2143,0.0,0.1429,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0
3835,Zac Posen,Nicole Phelps,2011,2010,Fall,21,12,3.059,0.381,0.0476,0.0476,0.0,0.0,0.0476,0.0,0.0,0.0476,0.0476,0.0,0.0,0.0,0.0476,0.0,0.0,0.0952,0.0,0.0476,0.0476,0.0,0.0952,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0
3836,Victoria Beckham,Nicole Phelps,2011,2010,Fall,27,8,2.5172,0.4074,0.0741,0.1111,0.0,0.1852,0.0741,0.0,0.0741,0.037,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837,Mark Fast,Maya Singer,2011,2010,Fall,27,8,2.5488,0.4074,0.1111,0.1111,0.0741,0.1481,0.0,0.0,0.0,0.037,0.037,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838,Dennis Basso,Alison Baenen,2011,2010,Fall,19,9,2.7529,0.3684,0.1579,0.1053,0.1053,0.0526,0.0526,0.0,0.0526,0.0,0.0,0.0526,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,Lyn Devon,Alison Baenen,2011,2010,Fall,12,7,2.4508,0.0833,0.4167,0.0833,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0
3840,Bensoni,Alison Baenen,2011,2010,Fall,21,9,2.6773,0.2381,0.3333,0.0,0.0476,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0476,0.0,0.0476,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0
3841,Alberta Ferretti,Tim Blanks,2011,2010,Fall,30,10,2.5716,0.4667,0.1333,0.0667,0.0333,0.1,0.0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0333,0.0333,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0
3842,Pringle of Scotland,Tim Blanks,2011,2010,Fall,20,6,2.061,0.5,0.0,0.05,0.0,0.2,0.0,0.0,0.05,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,David Koma,Meenal Mistry,2011,2010,Fall,17,7,2.4863,0.2941,0.1176,0.2941,0.1176,0.0588,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0
3844,Prada,Tim Blanks,2011,2010,Fall,32,12,2.7701,0.4688,0.0938,0.0625,0.0312,0.0,0.0312,0.0312,0.0,0.0312,0.0625,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0
3845,Sharon Wauchob,Meenal Mistry,2011,2010,Fall,26,12,3.2233,0.1154,0.2692,0.1538,0.0769,0.0769,0.0,0.0385,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0385,0.0385,0.0385,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0
3846,J. Mendel,Matthew Schneier,2011,2010,Fall,14,6,2.118,0.5,0.1429,0.0,0.0,0.0714,0.0,0.0,0.0,0.1429,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0
3847,Marc by Marc Jacobs,Tim Blanks,2011,2010,Fall,19,9,2.6292,0.4211,0.0526,0.1579,0.0,0.0,0.0,0.0526,0.1053,0.0,0.0,0.0526,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0
3848,Alice + Olivia,Alison Baenen,2011,2010,Fall,15,7,2.4226,0.4,0.2,0.1333,0.0667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0667,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,The Row,Nicole Phelps,2011,2010,Fall,23,11,3.1208,0.2609,0.1739,0.087,0.1304,0.0,0.087,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0435,0.0,0.0
3850,Rue du Mail,Meenal Mistry,2011,2010,Fall,25,7,2.2769,0.44,0.12,0.12,0.2,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,Bill Blass,Brittany Adams,2011,2010,Fall,20,11,3.1037,0.2,0.25,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
3852,Gianfranco Ferré,Nicole Phelps,2011,2010,Fall,20,9,2.9464,0.2,0.2,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,Versus,Nicole Phelps,2011,2010,Fall,22,11,3.1313,0.2273,0.2273,0.0909,0.0,0.0909,0.0455,0.0909,0.0455,0.0455,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0
3854,Diesel Black Gold,Matthew Schneier,2011,2010,Fall,22,10,3.0151,0.1364,0.1364,0.2727,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0
3855,Julien David,Meenal Mistry,2011,2010,Fall,27,15,3.4806,0.1481,0.2593,0.1111,0.037,0.037,0.037,0.037,0.0,0.037,0.0,0.0741,0.0,0.037,0.037,0.0,0.037,0.037,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0
3856,Comme des Garçons,Tim Blanks,2011,2010,Fall,20,9,2.7394,0.35,0.2,0.0,0.1,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,Piazza Sempione,Nicole Phelps,2011,2010,Fall,10,5,2.0464,0.4,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,Charles Anastase,Tim Blanks,2011,2010,Fall,24,9,2.519,0.4167,0.2083,0.125,0.0,0.0,0.0,0.0417,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0417,0.0417,0.0
3859,Osman,Maya Singer,2011,2010,Fall,22,10,2.9298,0.3182,0.0909,0.1818,0.0455,0.0909,0.0455,0.0455,0.0,0.0,0.0,0.0,0.0455,0.0,0.0909,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,United Bamboo,Maya Singer,2011,2010,Fall,24,13,3.2721,0.25,0.1667,0.0417,0.0417,0.1667,0.0,0.0417,0.0,0.0417,0.0417,0.0,0.0417,0.0417,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0417,0.0,0.0
3861,Balenciaga,Nicole Phelps,2011,2010,Fall,30,11,2.8477,0.4,0.0333,0.0333,0.1,0.1333,0.0,0.0667,0.0,0.0667,0.0,0.0,0.0,0.0333,0.0,0.0,0.0333,0.0,0.0,0.0,0.0667,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3862,Collette Dinnigan,Nicole Phelps,2011,2010,Fall,12,6,2.3554,0.3333,0.1667,0.0,0.0833,0.25,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,Ports 1961,Alison Baenen,2011,2010,Fall,16,10,3.0778,0.0625,0.1875,0.0,0.125,0.25,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0
3864,Yigal AzrouÔl,Matthew Schneier,2011,2010,Fall,15,10,3.1069,0.0667,0.2667,0.1333,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0,0.1333,0.0667,0.0,0.0,0.0,0.0667,0.0667,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,Sacai,Meenal Mistry,2011,2010,Fall,20,11,3.2464,0.2,0.1,0.15,0.0,0.15,0.05,0.0,0.05,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,Theyskens' Theory,Nicole Phelps,2011,2010,Fall,19,12,3.4058,0.2105,0.1053,0.0526,0.1053,0.1053,0.0526,0.0526,0.0,0.0,0.0526,0.0,0.0526,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0526,0.0,0.0,0.0
3867,Dolce & Gabbana,Nicole Phelps,2011,2010,Fall,23,12,3.0879,0.2609,0.2609,0.087,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.0,0.0435,0.0,0.0
3868,Jean-Charles de Castelbajac,Nicole Phelps,2011,2010,Fall,12,6,2.2516,0.3333,0.3333,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0
3869,Giles,Tim Blanks,2011,2010,Fall,26,12,3.1126,0.3462,0.0769,0.0769,0.0769,0.1154,0.0769,0.0385,0.0,0.0385,0.0,0.0,0.0385,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0
3870,ZAC Zac Posen,Meenal Mistry,2011,2010,Fall,16,8,2.5218,0.4375,0.0625,0.125,0.0,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
3871,Helmut Lang,Nicole Phelps,2011,2010,Fall,17,7,2.4165,0.4118,0.1176,0.1176,0.1765,0.0588,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,Bodkin,Maya Singer,2011,2010,Fall,24,9,2.3306,0.5417,0.0833,0.0,0.0833,0.0417,0.0833,0.0,0.0,0.0417,0.0,0.0417,0.0417,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,Tibi,Brittany Adams,2011,2010,Fall,15,7,2.5493,0.1333,0.3333,0.2,0.0667,0.1333,0.0,0.0667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,Imitation of Christ,Maya Singer,2011,2010,Fall,32,10,2.6355,0.3438,0.25,0.0312,0.0,0.1562,0.0312,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0625,0.0312,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0312,0.0,0.0
3875,Undercover,Meenal Mistry,2011,2010,Fall,26,9,2.6105,0.3846,0.1923,0.1154,0.0385,0.1154,0.0,0.0385,0.0,0.0385,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0
3876,Gregory Parkinson,Nicole Phelps,2011,2010,Fall,16,8,2.4746,0.4375,0.0625,0.0625,0.0625,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,Max Azria,Meenal Mistry,2011,2010,Fall,10,5,2.2464,0.3,0.2,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,Moschino,Nicole Phelps,2011,2010,Fall,12,9,3.0221,0.25,0.1667,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,Charlotte Ronson,Alison Baenen,2011,2010,Fall,8,5,2.1556,0.125,0.375,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,L.A.M.B.,Matthew Schneier,2011,2010,Fall,21,9,2.7539,0.3333,0.1905,0.0476,0.0952,0.0,0.0,0.0476,0.0476,0.0,0.0,0.1429,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,Stella McCartney,Nicole Phelps,2011,2010,Fall,22,12,3.2025,0.0909,0.3182,0.0909,0.0455,0.0909,0.0,0.0,0.0909,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0455,0.0455,0.0455,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,Chloé,Nicole Phelps,2011,2010,Fall,20,8,2.5219,0.4,0.2,0.05,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,Trussardi,Nicole Phelps,2011,2010,Fall,20,6,1.9192,0.55,0.2,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,Pedro Lourenço,Meenal Mistry,2011,2010,Fall,21,9,2.8792,0.2857,0.1429,0.1429,0.0952,0.1429,0.0476,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,Alexander Wang,Meenal Mistry,2011,2010,Fall,25,11,3.0791,0.24,0.08,0.2,0.0,0.16,0.08,0.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886,Versace,Tim Blanks,2011,2010,Fall,22,12,3.261,0.2273,0.1364,0.0909,0.1818,0.0455,0.0,0.0455,0.0455,0.0455,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0455,0.0,0.0
3887,Sachin + Babi,Brittany Adams,2011,2010,Fall,14,7,2.5495,0.1429,0.3571,0.1429,0.0,0.0,0.0714,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0
3888,Diane von Furstenberg,Nicole Phelps,2011,2010,Fall,23,11,3.0818,0.3043,0.1304,0.087,0.0435,0.1304,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0
3889,Rachel Comey,Alison Baenen,2011,2010,Fall,17,7,2.4981,0.3529,0.1765,0.0588,0.0588,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0
3890,Betsey Johnson,Brittany Adams,2011,2010,Fall,22,10,2.8955,0.1818,0.3182,0.1364,0.0455,0.0455,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0909,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0
3891,Rochas,Nicole Phelps,2011,2010,Fall,30,15,3.3899,0.2667,0.2,0.0667,0.0667,0.0333,0.0,0.0333,0.0333,0.0333,0.0,0.0,0.0,0.0667,0.0,0.0333,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0333,0.0333,0.0333,0.0,0.0333,0.0,0.0,0.0
3892,MM6 Maison Martin Margiela x Opening Ceremony,Maya Singer,2011,2010,Fall,32,11,2.882,0.375,0.125,0.0,0.0312,0.0938,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0312,0.0,0.0312,0.0312,0.0,0.0,0.0,0.0312,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,Badgley Mischka,Meenal Mistry,2011,2010,Fall,18,8,2.5499,0.3889,0.1667,0.0556,0.0556,0.1667,0.0556,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,Brioni,Nicole Phelps,2011,2010,Fall,18,7,2.3221,0.2778,0.3889,0.0556,0.0556,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0
3895,Céline,Nicole Phelps,2011,2010,Fall,32,11,2.9599,0.25,0.2812,0.0,0.0625,0.0938,0.0,0.0,0.0625,0.0,0.0625,0.0312,0.0,0.0,0.0,0.0312,0.0312,0.0,0.0,0.0312,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,Milly,Brittany Adams,2011,2010,Fall,14,7,2.6106,0.1429,0.2857,0.0714,0.2143,0.1429,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,Marni,Tim Blanks,2011,2010,Fall,31,13,3.1729,0.3226,0.129,0.129,0.0645,0.0,0.0,0.0,0.0,0.0,0.0323,0.0323,0.0323,0.0323,0.0323,0.0,0.0645,0.0,0.0,0.0323,0.0323,0.0,0.0,0.0,0.0,0.0645,0.0,0.0,0.0,0.0,0.0
3898,Dries Van Noten,Tim Blanks,2011,2010,Fall,34,11,2.5287,0.5,0.0882,0.0882,0.1176,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,0.0294,0.0294,0.0294,0.0294,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,0.0,0.0
3899,Louise Gray,Meenal Mistry,2011,2010,Fall,27,11,3.1299,0.1481,0.1852,0.2222,0.037,0.037,0.0,0.1111,0.0,0.037,0.0,0.0741,0.0,0.0,0.0,0.037,0.0741,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,Anthony Vaccarello,Nicole Phelps,2011,2010,Fall,20,11,3.1087,0.3,0.15,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,Rachel Zoe,Nicole Phelps,2011,2010,Fall,33,14,3.056,0.3939,0.0909,0.1212,0.0303,0.0303,0.0,0.0303,0.0,0.0303,0.0303,0.0909,0.0303,0.0303,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0
3902,Fashion East,Meenal Mistry,2011,2010,Fall,28,11,3.0472,0.3214,0.1429,0.0714,0.0714,0.1071,0.0714,0.0,0.0,0.0357,0.0714,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0357,0.0,0.0,0.0,0.0,0.0
3903,Ralph Lauren,Nicole Phelps,2011,2010,Fall,16,8,2.7806,0.1875,0.25,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3904,Marc Jacobs,Nicole Phelps,2011,2010,Fall,33,12,2.9449,0.3636,0.1818,0.0909,0.0606,0.0606,0.0303,0.0303,0.0303,0.0303,0.0,0.0,0.0,0.0,0.0606,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0
